lemma	pos	form	sentence	source_corpus
huutaa	VERB	huutakaa	Kun olette valmiit, huutakaa, ja luutnantti tuo veitsen.	fi
huutaa	VERB	huutavat	Me löydetään sut joka tapauksessa! he huutavat.	fi
huume	NOUN	huumeella	Mutta huumeella ei ollut voimaa kuolleiden yli.	fi
huume	NOUN	huumeiden	Ja onneksi huumeiden myyjä oli viimeinen, joka asian ymmärsi.	fi
raskas	ADJ	raskasta	Vanhemmuus on raskasta, mutta erityisen raskasta se on yksin.	fi
raskas	ADJ	raskaana	Olen ollut kerran raskaana, mutta raskaus päättyi keskenmenoon.	fi
sotilas	NOUN	sotilaalla	Ette ole kertaakaan käyttänyt sellaista, vaikka se on jokaisella Säätiön sotilaalla.	fi
sotilas	NOUN	sotilaaksi	Ei minusta ole sotilaaksi eikä sankariksi.	fi
ikkuna	NOUN	ikkunaasi	Etsin ikkunaasi, koko talo oli pimeänä.	fi
ikkuna	NOUN	ikkunasta	Sitten vilkaisen varovasti keittiön ikkunasta ja näen kadulla kaksi liivimiestä.	fi
kusipää	NOUN	kusipäähän	Tämä tepsii siihen kusipäähän.	fi
kusipää	NOUN	kusipäällä	Eikö kusipäällä ollut parempaa tekemistä kuin kytätä minua lakkaamatta?	fi
pakottaa	VERB	pakottava	Hänelle oli tullut taas se sama pakottava tunne kuin aiemmin.	fi
pakottaa	VERB	pakotimme	Lopulta pakotimme itsemme avaamaan muutaman.	fi
seisoa	VERB	seisotte	Teidät kaikki jotka tässä seisotte.	fi
seisoa	VERB	seiso	Älä siinä seiso vaan juokse pakoon!	fi
pysähtyä	VERB	pysähtyisivät	Ehkäpä paras aika astua esiin olisi silloin, kun he pysähtyisivät yöksi.	fi
pysähtyä	VERB	pysähtymästä	Aika kieltäytyi kuitenkin pysähtymästä hänen takiaan.	fi
todellinen	ADJ	todellisiksi	Nyt yhtäkkiä asiat aivan kuin tulivat todellisiksi.	fi
todellinen	ADJ	todellisella	Kuljetusauto on todellinen, ja se liikkuu todellisella tiellä sisällään konkreettista tavaraa.	fi
tappaja	NOUN	tappajalla	Vaan eipä ole miekkaa tappajalla!	fi
tappaja	NOUN	tappajansa	Että poika heräisi henkiin nyt, kun hänen tappajansa oli kuollut?	fi
napata	VERB	nappaaminen	Ihmisen nappaaminen on sille pikkujuttu.	fi
napata	VERB	napataan	Mitä me tässä istumme, hemmetti soikoon, mennään ja napataan se dopplerinhyväkäs!	fi
sekunti	NOUN	sekunneissa	Se oli tapahtunut sekunneissa.	fi
sekunti	NOUN	sekunneista	Se olisi voinut kestää tuntikausia, vaikka kyse oli luullakseni pelkistä sekunneista.	fi
kulkea	VERB	kuljette	Harvoin tulette, usein ohi kuljette.	fi
kulkea	VERB	kulkematta	Ne pitää vain kouluttaa olemaan kulkematta tiettyyn suuntaan enää toiste.	fi
laulaa	VERB	laulatte	Tarkemmin sanottuna tietyt henkilöt, joista laulatte.	fi
laulaa	VERB	laulamassa	Kari oli jo laulamassa, kun näki Annikin oven suussa.	fi
kylmä	ADJ	kylmissäni	Olen ärtynyt ja kylmissäni.	fi
kylmä	ADJ	kylmiin	Sitten otin kynän kylmiin tinasormiini ja raapustin sisareni nimen, koska hänestä kaikki sai alkunsa.	fi
samanlainen	ADJ	samanlaiseksi	Olet muuttunut samanlaiseksi kuin ennen.	fi
samanlainen	ADJ	samanlaiselta	Tiedän, etten näytä samanlaiselta kuin te enkä puhu samalla tavalla.	fi
merkki	NOUN	merkkiäsi	Odotan poliisiveneessä merkkiäsi ja tulen.	fi
merkki	NOUN	Merkkejä	Et onnistu tekemään yksinkertaisimpiakaan Merkkejä.	fi
kolmas	ADJ	kolmannella	He olivat kolmannella luokalla!	fi
kolmas	ADJ	kolmatta	Muuton jälkeen he päättivät yrittää vielä kolmatta lasta.	fi
arvo	NOUN	arvosi	Kun he tajuavat arvosi, on ihan sama, millainen sinun taustasi on.	fi
arvo	NOUN	arvoni	Minä tiesin arvoni, minussa oli Aachalendran sielu, eikä kukaan voisi ottaa sitä minulta pois.	fi
tanssi	NOUN	tanssissa	Näin he pyörivät hitaasti kuin tanssissa.	fi
tanssi	NOUN	tanssille	He elivät vain toisilleen ja tanssille.	fi
puu	NOUN	Puiden	Seuraavana päivänä he saapuivat Puiden luo.	fi
puu	NOUN	puunsa	Ja aina uhrasi hän puunsa alle palasen hopeaa, toisen vaskea.	fi
pelottaa	VERB	pelottanut	Ensimmäinen, jossa minua ei pelottanut.	fi
pelottaa	VERB	pelottaisi	Ikään kuin häntä pelottaisi, että minä putoan.	fi
siirtyä	VERB	siirtynyt	Hän on siirtynyt uskon mieheksi.	fi
siirtyä	VERB	siirryttäisiin	Ehdotin, että siirryttäisiin takaisin olohuoneen puolelle, ennen kuin tuoli romahtaa.	fi
musiikki	NOUN	musiikkiinsa	Siitä oli vuosia, kun isä oli viimeksi kuljettanut minut musiikkiinsa.	fi
musiikki	NOUN	musiikilleen	Sellainen Konni on, hän elää musiikilleen ja lapsilleen.	fi
hypätä	VERB	hypättävä	Minun on hypättävä, vietävä sinut muualle.	fi
hypätä	VERB	hypättiin	Ei etenkään yöllä, jolloin eniten hypättiin.	fi
leikki	NOUN	leikeistä	Mutta aloittakoon siitä mistä muutkin, leikeistä.	fi
leikki	NOUN	leikkiä	Vaikka pehtori muuten oli ylpeänlainen mies, niin välistä hän laski leikkiä.	fi
kohde	NOUN	kohteistamme	Tämä ei mitenkään poikkea meidän uusista kohteistamme.	fi
kohde	NOUN	kohteekseen	Ei ole mitään syytä, miksi hän valitsisi tämän onnettoman aluksen kohteekseen.	fi
viettää	VERB	vietettäisiin	Tämä joulu vietettäisiin meillä.	fi
viettää	VERB	vietän	Minä vietän joulua kahdestaan Samin kanssa, mutta onhan sekin parempi kuin ei mitään.	fi
pelko	NOUN	peloissasi	Saat tietenkin olla peloissasi – mutta sen vuoksi et sitten aio tehdä mitään, vai?	fi
pelko	NOUN	pelkoani	Katson pelkoani suoraan …	fi
selkä	NOUN	selkäsi	Hyvä jos se, että sinulla on minut selkäsi takana, saa sinut tuntemaan olosi paremmaksi.	fi
selkä	NOUN	selässä	Talon edessä kadulla on suuri moottoripyörä, jonka selässä istuu komea nuori mies.	fi
vaara	NOUN	vaaraa	Katsokaa vain, ei tässä ole mitään vaaraa tai väärää!	fi
vaara	NOUN	vaaroilta	Lapset tarvitsevat kaksi ihmistä suojelemaan heitä maailman vaaroilta.	fi
ryhmä	NOUN	ryhmänä	Vartijat tulivat sisään ryhmänä.	fi
ryhmä	NOUN	ryhmääni	En nähnyt mitään syytä tehdä samoja asioita kahteen kertaan tai ottaa kielitieteilijää mukaan ryhmääni.	fi
syyttää	VERB	syytti	Avioeron jälkeen isä sairastui syöpään ja syytti siitä tietenkin äitiä.	fi
syyttää	VERB	syyttämättä	On kuitenkin vaikea olla syyttämättä Sallaa, sillä hän ei suostunut menemään ajoissa hoitoon.	fi
keskittyä	VERB	keskittyisi	Ja kyselee sen sijaan, että keskittyisi siihen, mitä käsillään juuri nyt on.	fi
keskittyä	VERB	keskittyisivät	He näyttivät siltä kuin keskittyisivät vain ja ainoastaan töihinsä, mikä oli jossain määrin yllättävää.	fi
kieltää	VERB	kieltävä	Hänen nimensä, yksi kieltävä ja yksi myöntävä sana, ja muuta emme saaneet hänestä irti.	fi
kieltää	VERB	kiellettävä	Se on siitä estettävä, kiellettävä.	fi
sujua	VERB	sujui	Elämämme sujui aluksi niin hyvin, että en edes ajatellut mielenterveysasioita.	fi
sujua	VERB	sujut	Annan siis Pavettan sinulle ja olemme sujut.	fi
lähtö	NOUN	lähtöni	Haluan että lähtöni huomataan, tavalla tai toisella.	fi
lähtö	NOUN	lähdöistä	En voi olla kahdessa paikassa yhtä aikaa, joten missaamme puolet lähdöistä.	fi
tarve	NOUN	tarpeeni	On minulla oma tarpeeni!	fi
tarve	NOUN	tarpeemme	Tähdet voivat olla lähellä tai kaukana tarpeemme mukaan.	fi
ympäri	PREP	ympäriltäsi	Istu tuolille ja rekisteröi ympäriltäsi kaikki punaiset asiat.	fi
ympäri	PREP	ympärille	Liikennevaloissa Jarkko laittaa kätensä naisen ympärille ja suutelee häntä Se ei ole sukulaisten halaus.	fi
vannoa	VERB	vannomaan	Saatoin ehkä muistaa nimen Maailmojen kirjasta, mutta en uskaltanut mennä vannomaan.	fi
vannoa	VERB	vannomme	Uskon että seremoniasta tulee oikein tunnelmallinen, kun me vannomme toisillemme ikuista uskollisuutta.	fi
hotelli	NOUN	hotellissa	Hän ei mitenkään voinut tietää, että minäkin olin hotellissa.	fi
hotelli	NOUN	hotellille	Eihän se hotellille mitään maksanut.	fi
väittää	VERB	väittäisi	Vaikka toinen väittäisi, että kaikki on kunnossa, minä sanon.	fi
väittää	VERB	väittäisivät	Ennen pitkää he väittäisivät niin.	fi
katsella	VERB	katselemme	Silti me olemme täällä ja katselemme sitä omin silmin!	fi
katsella	VERB	katselee	Isäsi varmasti katselee tuolta taivaasta ja on ylpeä sinusta.	fi
suunnitella	VERB	suunnitteli	Steve suunnitteli raketteja, joilla piti toteuttaa hänen pomonsa suuret suunnitelmat.	fi
suunnitella	VERB	suunnittelevansa	Mitä Chani sanoisi, jos hän menisi kertomaan suunnittelevansa erästä tiettyä kuolemaa?	fi
luovuttaa	VERB	luovuta	Hän ei luovuta, joten minun on pakko vastata.	fi
luovuttaa	VERB	luovutin	Olen yrittänyt selvittää, mistä rahat tulivat, mutta luovutin neljännen pankin jälkeen.	fi
tavallinen	ADJ	tavallisista	Sillä, että suurin osa tavallisista ihmisistä ei osannut lukea, ei ollut väliä.	fi
tavallinen	ADJ	tavallisille	Se oli osoitettu tavallisille ihmisille.	fi
vitsi	NOUN	vitseillesi	Aina kun hän nauroi vitseillesi, minusta tuntui entistä paremmalta, että kutsuin hänet sisään.	fi
vitsi	NOUN	vitsejään	Ihmiset eivät aina ymmärtäneet hänen vitsejään, tytöt eivät juuri koskaan.	fi
hallita	VERB	hallitsit	Kun viimeksi hallitsit tätä planeettaa, pidin sinut tiukassa kurissa.	fi
hallita	VERB	hallitseva	Jos hän oli hallitseva kuningataräitinä, niin olkoon hän äitinä pojalle.	fi
vihollinen	NOUN	vihollisiasi	Mutta emme ole vihollisiasi.	fi
vihollinen	NOUN	vihollisistani	Mitä hän tiesi minun vihollisistani?	fi
eläin	NOUN	eläimeltä	Robin näytti eläimeltä, joka oli juuri herännyt.	fi
eläin	NOUN	eläimesi	Sinä ja eläimesi olette opettaneet minulle valtavan paljon.	fi
kirje	NOUN	kirjeemme	Saimme ensimmäisen kirjeemme eilen.	fi
kirje	NOUN	kirjeessäni	Viime kirjeessäni pyysin sinua puhumaan minulle niin kuin puhuisit itsellesi.	fi
vuoro	NOUN	vuoromme	Mutta nyt on meidän vuoromme.	fi
vuoro	NOUN	vuorostasi	Noudatan niitä, mikäli … Mutta kuuntele nyt sinä vuorostasi minua tarkkaan.	fi
keittää	VERB	keitettävä	Toby päättää kuitenkin ilmoittaa kaikille, että vesi on keitettävä.	fi
keittää	VERB	keitä	Mutta keitä kahvit niin jutellaan, minä sanon.	fi
kahdeksan	NUM	kahdeksatta	Mitään kahdeksatta nimeä ei ole.	fi
kahdeksan	NUM	kahdeksassa	Jos kaikki menee hyvin, he löytävät saalista kuudessa, ehkä kahdeksassa tunnissa.	fi
kauhea	ADJ	kauheaksi	Myöhemmin hän ymmärsi, mitä oli tehnyt ja tunsi varmaan olonsa kauheaksi.	fi
kauhea	ADJ	kauhealla	Nämä pitkät päivät merellä rasittavat henkeä kauhealla tavalla.	fi
vanki	NOUN	vankeja	Me olemme ihan tavallisia varkaita, emme poliittisia vankeja.	fi
vanki	NOUN	vankinani	Kunnes olosuhteet sallivat tai vaativat minua toisin päättämään, pidän sinua edelleen vankinani.	fi
itkeä	VERB	itkenyt	Mutta hän ei itkenyt.	fi
itkeä	VERB	itketään	Ja hänen peräänsä joko itketään tai sitten ei.	fi
hävitä	VERB	hävitään	Jos sota hävitään, mitä hyötyä on siitä, että piileksin kukkuloilla?	fi
hävitä	VERB	hävisit	Mutta minnekä sinä, Panu, sieltä kirkosta hävisit silloin, kun se pappi meitä kumpaakin kirosi?	fi
hevonen	NOUN	hevosille	Vauhtia nyt, hevosille ja vaunuille siitä.	fi
hevonen	NOUN	hevosistaan	Ja kun kuuluisa ratsuväki on popsinut puolet omista hevosistaan, järjestämme heille toisen Soddenin.	fi
tehnyt	VERB	tehneelle	Connor sanoi pidätyksen tehneelle poliisille.	fi
tehnyt	VERB	tehnyttä	Hyökkäyksen tehnyttä hallintoa ei ollut enää olemassa.	fi
siistiä	VERB	siistimme	Voitte katsoa sillä aikaa, kun siistimme hänet.	fi
siistiä	VERB	siistittävä	Jos auringonkukan on tarkoitus seistä keskellä huonetta, sen takapuoli on siistittävä.	fi
punainen	ADJ	punaisiksi	Myös hänen ruumiinsa kaatui, ja veri värjäsi koko kallon, seinät ja minut punaisiksi.	fi
punainen	ADJ	punaisiin	Se on vaikeaa, koska keskityit niin kovasti punaisiin asioihin.	fi
kamera	NOUN	kameralla	Vincent ei ollut varma, mitä hänen pitäisi kameralla tehdä.	fi
kamera	NOUN	kameroihin	Hän ei vastannut vaan vilkaisi ylös kameroihin.	fi
väki	NOUN	väestään	Ehkä joku hänen väestään.	fi
väki	NOUN	väillä	Hän rakasti miestään syvästi, mutta huh, että oli väillä vaikeaa kestää tämän päähänpinttymiä.	fi
nälkä	NOUN	nälkäni	Joutuisin syömään sitä paljon lisää, jotta saisin nälkäni tyydytettyä.	fi
nälkä	NOUN	nälän	He ovat käyttäneet sinua hyväkseen, jättäneet sinut nälän, paahteen ja janon armoille, harhailemaan, yksinäisyyteen!	fi
jaksaa	VERB	jaksaminen	Siinä, missä oli ennen jaksaminen, ei ollut enää mitään.	fi
jaksaa	VERB	jaksa	Muuten hän ei jaksa elää.	fi
vastuu	NOUN	vastuutasi	Etkö halua kantaa vastuutasi edes heitä kohtaan?	fi
vastuu	NOUN	vastuullani	Et ehkä pidä minusta, eversti, mutta hyvinvointisi on yhä minun vastuullani.	fi
taistelu	NOUN	taisteluumme	Heistä olisi ollut iso apu meidän taisteluumme.	fi
taistelu	NOUN	taistelussaan	Heidän taistelussaan ei ole enää mieltä, kun meillä on oma maakaistaleemme.	fi
kärsiä	VERB	kärsimme	Joskus tuntuu kuitenkin siltä, että minä ja tytöt kärsimme enemmän kuin hän.	fi
kärsiä	VERB	kärsimään	Kukaan ei ole joutunut kärsimään, vai mitä?	fi
rikkoa	VERB	rikomme	Ja niin raskas kuin valinta onkin, rikomme kaavan ennen kuin kaava rikkoo meidät.	fi
rikkoa	VERB	rikoit	Liittyykö tämä niihin moottoripyöriin, jotka sä rikoit?	fi
hyökätä	VERB	hyökkäsivät	He hyökkäsivät prinsessan kimppuun.	fi
hyökätä	VERB	hyökkäämättä	Jospa päätänkin hyökätä ensi vuonna tai olla hyökkäämättä ollenkaan?	fi
päätyä	VERB	päädymme	Olen näyttänyt sinulle totuuden lukemattomia kertoja, mutta päädymme aina takaisin tänne.	fi
päätyä	VERB	päätyisin	Saattaisi olla, että päätyisin sellaiseen tilaan.	fi
tuomari	NOUN	tuomarien	En kai minä nyt teille kerro sitä, mistä vaikenin tuomarien edessä, hän ajatteli.	fi
tuomari	NOUN	tuomarin	Vaakunan alla oli tuomarin pöytä.	fi
amerikkalainen	ADJ	amerikkalaisiksi	He, ja ne lapset joita Maria itse ehkä tulevaisuudessa saisi, kasvaisivat toisen luokan amerikkalaisiksi.	fi
amerikkalainen	ADJ	amerikkalaiseen	Joi vihreää teetä, oli amerikkalaiseen tyyliin avoin ja hyväpuheinen, vilpitön ja kiitollinen.	fi
kiitos	NOUN	kiitoksen	Saat kauniin kiitoksen, mutta maksaa en voi.	fi
kiitos	NOUN	kiitosta	Ja hän nauraa hiljaa ja äänettömästi työnsä menestystä ja kiitosta, jonka on saava Panulta.	fi
vieri	NOUN	viereesi	Saanko istua tähän viereesi?	fi
vieri	NOUN	vierelle	Jään yksin kuolleen äitini vierelle.	fi
valittaa	VERB	valittaisi	Hän olisi hyvä minulle, hän ei valittaisi, mutten voisi katsoa vierestä, kuinka pilaisin hänet.	fi
valittaa	VERB	valittamalla	Jos jotain meni vikaan, äiti ei hukannut aikaa kohtaloaan valittamalla, vaan ryhtyi korjaamaan vahinkoa.	fi
hinta	NOUN	hintansa	Mutta sillä oli hintansa.	fi
hinta	NOUN	hintanne	On minun vastuullani katsoa, että maksatte hintanne takaisin.	fi
kirkko	NOUN	kirkkoni	Tänä aamuna se tuntuu kirkolta, ja tiedän miksi: se on minun kirkkoni.	fi
kirkko	NOUN	kirkkoonsa	Itsekin tunsi hän niin voimistuneensa, että oli kuin olisi valmistautunut omaan kirkkoonsa lähtemään.	fi
lista	NOUN	listamme	Tässä on meidän listamme.	fi
lista	NOUN	listastani	Olet se nainen joka soitti ja kyseli listastani.	fi
tai	NOUN	taita	Eikä Käärmekallo taita hiustakaan kummankaan kuontalosta ennen kuin kirja on valmis.	fi
englanti	NOUN	englantini	Eikö minun englantini olekin parantunut?	fi
englanti	NOUN	englantia	Hän puhui englantia ja ranskaa erinomaisesti ja oli selvästi viettänyt aikaa Lontoossa ja Pariisissa.	fi
kaikkialla	ADV	kaikkialle	Tai näin oli, kunnes ihminen keksi hehkulampun ja alkoi levittää valoa kaikkialle.	fi
kaikkialla	ADV	kaikkialta	Aaltoilevat viivat saivat ihoni hehkumaan kaikkialta, kasvoista nilkkoihin.	fi
osua	VERB	osuisivat	Kunpa he vain aina osuisivat sinne, missä heitä kipeimmin tarvitaan.	fi
osua	VERB	osuttava	Ajoituksen oli osuttava kohdalleen – ei hetkeäkään liian aikaisin tai liian myöhään.	fi
mahdoton	ADJ	mahdottomat	Hän oli myynyt puiston työntekijöille heidän omat mahdottomat unelmansa ja itsensä niiden toteuttajana.	fi
mahdoton	ADJ	mahdottomaksi	Tämä tekee organisaatioiden osallistumisen käytännössä mahdottomaksi – tai ainakin hyvin epähoukuttelevaksi.	fi
paperi	NOUN	paperilta	Tai ainakin se tuntuu paperilta.	fi
paperi	NOUN	papereitanne	Tutkikaa papereitanne ja ilmoittakaa minulle, mitä löysitte.	fi
ulkopuoli	NOUN	ulkopuolelleen	Hän vain sulkee maailman ulkopuolelleen juuri nyt.	fi
ulkopuoli	NOUN	ulkopuolella	Ajan perässä sairaalaan ja odotan hoitohuoneen ulkopuolella.	fi
normaali	ADJ	normaaleilla	Meillä normaaleilla ihmisillä on tapana antaa toisillemme lahjoja syntymäpäivänä.	fi
normaali	ADJ	normaaleiksi	Hän alkoi olla todella ylpeä ruumiinkunnostaan ja toivoa, että kasvotkin vielä palautuisivat normaaleiksi.	fi
vartija	NOUN	vartijamme	Kun vartijamme ajoi minut kotiin koulusta iltapäivällä, menin suoraan keittiöön.	fi
vartija	NOUN	Vartijoiden	Se on päässyt Vartijoiden ohi, ja sellainen on tarkkien työtä.	fi
käsky	NOUN	käskyyn	Mutta se ei kuulunut käskyyn.	fi
käsky	NOUN	käskyjämme	Muisti ei tottele meidän käskyjämme.	fi
seka-	ADJ	sekaisin	Kannattaa valehdella kaikille samalla tavalla, niin en mene sekaisin.	fi
seka-	ADJ	seasta	Pappi oli hypännyt uhripaadelle ja huusi savun seasta kirvestään välähyttäen.	fi
ajo	NOUN	ajosta	Vouti kun oli kyllästynyt odottamaan miehiä toisen karhun ajosta, oli vaatinut käymään uuden kimppuun.	fi
ajo	NOUN	ajoa	Tienhän piti olla suljettu, eivätkö vartijat alhaalla olleet estäneet ajoa?	fi
tukea	VERB	tukematta	Hädin tuskin pysyy pystyssä tukematta.	fi
tukea	VERB	tuit	Ja kiitos, että tuit minua hääpäivänäni tavalla, jolla moni isä ei olisi sitä tehnyt.	fi
amerikka	NOUN	Amerikalle	Koska kirja on varmasti ainoa keino todistaa Amerikalle, että Harry ei ole hirviö.	fi
amerikka	NOUN	amerikassa	Viimeiset viikonpäivät ollaan vietetty pohjois amerikassa ja tarkemmin Salt Lake Cityssä.	fi
koko	NOUN	koossa	Pian oli aamiainen syöty, tavarat koossa, tuli sammutettu ja miehet valmiina lähtemään.	fi
koko	NOUN	koosta	Se antaa yhtiön koosta hieman harhaanjohtavan kuvan.	fi
vapauttaa	VERB	vapauttava	Se on samalla hyvin vapauttava.	fi
vapauttaa	VERB	vapauttaisit	Tiesin että tulisit vielä järkiisi ja vapauttaisit minut.	fi
painaa	VERB	painamaan	Mutta ei tahtonut sitä toisen suusta kuulla, astui suksilleen ja lähti painamaan eteenpäin.	fi
painaa	VERB	painamme	Mitä nopeammin painamme päälle, sitä todennäköisemmin pääsemme palloon.	fi
tyttöystävä	NOUN	tyttöystävälleen	Joka ei kelpaa enää edes tyttöystävälleen.	fi
tyttöystävä	NOUN	tyttöystäväsi	Onhan hän yhä tyttöystäväsi?	fi
salainen	ADJ	salaisin	Mikä on salaisin toiveesi?	fi
salainen	ADJ	salaiselle	Mitä hän teki Kaedwenin salaiselle poliisille, sitä en ole onnistunut saamaan selville.	fi
osoittaa	VERB	osoittavansa	Ne luulevat osoittavansa minulle kunniaa, hän ajatteli.	fi
osoittaa	VERB	osoittaisit	Että osoittaisit kiinnostusta minua kohtaan.	fi
enempi	ADJ	enemmin	Mutta muuten ei ollut hyvä ollenkaan, paljoa enemmin paha ja ikävä.	fi
enempi	ADJ	enemmältä	Tiedän, ettei se ole kuin lohduttava ele, mutta hänen kosketuksensa tuntuu niin paljon enemmältä.	fi
lääke	NOUN	lääkkeesi	Siinä on myös lääkkeesi, tiedät mihin.	fi
lääke	NOUN	lääkettäsi	Oletko sinä ottanut lääkettäsi?	fi
poistaa	VERB	poistakaa	Ensiksi, etsikää se muukalainen, josta kaikki puhuvat, ja poistakaa hänet pelistä.	fi
poistaa	VERB	poistamatta	Hän tunsi illallisen jälkeen olevansa niin väsyksissä, että kävi nukkumaan poistamatta edes meikkiä.	fi
kilometri	NOUN	kilometreistä	Hän oli edelleen hikinen kilometreistä, jotka oli ehtinyt polkea ennen kuin pyörä oli hajonnut.	fi
kilometri	NOUN	kilometrissä	Kestäisi vielä minuutin, ennen kuin ne olisivat kahdessakymmenessä kilometrissä.	fi
lisä	NOUN	lisäksemme	Kukaan muu meidän lisäksemme ei tiedä niistä mitään.	fi
lisä	NOUN	lisäkseen	Ja hän tiesi, että heidän lisäkseen sitä ei nähnyt kukaan muu.	fi
aurinko	NOUN	aurinkoon	Käännä vasen korvasi aurinkoon päin ja pidä se niin, ja pian olet jo tiellä.	fi
aurinko	NOUN	aurinkoa	Pilviä oli koko päivän aurinkoa vasten kasvattanut, ja ukkonenkin keskipäivällä jymissyt.	fi
leikata	VERB	leikkaamassa	Olen parhaillaan leikkaamassa niitä yhteyksiä irti.	fi
leikata	VERB	leikkaamaton	Tukkani on nyt pitkä, leikkaamaton.	fi
päättyä	VERB	päättyi	Olen ollut kerran raskaana, mutta raskaus päättyi keskenmenoon.	fi
päättyä	VERB	päättynyt	Koeaika olisi päättynyt kaksi päivää myöhemmin.	fi
muistuttaa	VERB	muistutamme	Ketä me oikein muistutamme?	fi
muistuttaa	VERB	muistuta	Kun kuulet oudon äänen, joka ei muistuta mitään muuta, se olen minä.	fi
kenraali	NOUN	kenraaliin	Tässä oli tilaisuus tehdä vaikutus tärkeään kenraaliin, vaikkakin epäsuorasti.	fi
kenraali	NOUN	kenraalina	Silti hänenkin tilaisuutensa koitti, kun hän joutui ensimmäisenä Imperiumin kenraalina vastatusten Säätiön kanssa …	fi
aivot	NOUN	aivoina	Vain lihaksia mielessä ja tankki aivoina, paroni ajatteli.	fi
aivot	NOUN	aivonsa	Aikuiset eivät pysty siihen, kun heidän aivonsa ovat kovettuneet.	fi
fiksu	ADJ	fiksun	Minä tarvitsen jonkun tosi fiksun, ja minulla on rahaa.	fi
fiksu	ADJ	fiksua	Tiedän kyllä, ettei ole fiksua mennä ulos, mutta se kannatti.	fi
vessa	NOUN	vessassa	Olen alkanut pistää itseeni hormoniruiskeita aikataulun mukaan kotona ja työpaikan vessassa.	fi
vessa	NOUN	vessan	Seison vessan peilin edessä ja kosketan kasvojani.	fi
yllätys	NOUN	yllätyksensä	Sitä isompi oli heidän yllätyksensä.	fi
yllätys	NOUN	yllätyksiä	Seuraava aamu toi tullessaan uusia yllätyksiä.	fi
metri	NOUN	metrillä	Ei edes sadalla metrillä.	fi
metri	NOUN	metrille	Pysähdyimme varjon viimeiselle kolmelle metrille.	fi
valmistaa	VERB	valmista	Kaikki on valmista häitä varten.	fi
valmistaa	VERB	Valmistat	Kari Jalonen.\- Valmistat joukkuetta ja koko ajan on maailman parhaat vastassa.	fi
nauraa	VERB	nauroimme	Me molemmat nauroimme paljon.	fi
nauraa	VERB	nauravat	Itselleen nauravat ihmiset ovat mukavaa seuraa.	fi
rikos	NOUN	rikoksenne	Ja tunnustaa kaikki muutkin rikoksenne.	fi
rikos	NOUN	rikoksia	Jos ne ovat rikollisia, niillä ei ole varaa tehdä turhia rikoksia.	fi
vene	NOUN	veneille	Hänen on siis mentävä takaisin veneille.	fi
vene	NOUN	veneessäni	Vakuutan, että minulla on veneessäni maailman paras kapteeni.	fi
piru	NOUN	pirussa	Mihin Emhyr muka tarvitsisi tyttöä, miksi pirussa hän havittelisi naimisiin?	fi
piru	NOUN	piruja	Ristin-Kiesus Maarian poika, en pelkää pahoja enkä piruja... sinun pitää rikki polkeman käärmeen pää.	fi
pidättää	VERB	pidättämässä	Jos hän olisi pidättämässä minua, hänellä olisi apuvoimia mukanaan.	fi
pidättää	VERB	pidätimme	Tämä tapahtui vain joitakin päiviä ennen kuin me pidätimme Leiken.	fi
esitellä	VERB	esittelisin	Ele tulee luonnostaan, mutta tajuan heti miltä näytän: siltä kuin esittelisin mitä on tarjolla.	fi
esitellä	VERB	esittelit	Olen ajatellut sitä Nataliaa, jonka esittelit viime vuonna.	fi
historia	NOUN	historiat	Tässä ne historiat ovat.	fi
historia	NOUN	historiassaan	Ehkä hänellä oli omassa historiassaan joku tärkeä tapahtuma joka liittyy siihen taloon.	fi
mielellään	ADV	mieluiten	Valokuvaaja Vuorinen rakentaisi myös mieluiten oman eläkkeensä itse.	fi
mielellään	ADV	Mieluummin	Mieluummin en tuntisi, mutta tunnen.	fi
tunnistaa	VERB	tunnistaneensa	Esittelen itseni, lääkäri kertoo tunnistaneensa numeroni.	fi
tunnistaa	VERB	tunnistan	Käännyn katsomaan ja tunnistan naisen.	fi
syvä	ADJ	syvään	Hengitän syvään ja yritän rauhoittua, kun puhelin soi.	fi
syvä	ADJ	syvänä	Drayn hengitys kulki syvänä, niin kuin hän olisi saanut vedettyä happea kunnolla vasta nyt.	fi
juhlia	VERB	juhlisimme	Hän ehdotti, että lähtisimme ulos syömään ja juhlisimme kirjan valmistumista.	fi
juhlia	VERB	juhlittaisiin	Heti kutsukortin saatuaan kaikki olivat sitä paitsi soittaneet ja udelleet, mitä oikein juhlittaisiin.	fi
henry	NOUN	Henrya	Se, miten hän luo itselleen maalipaikan lähes mistä tahansa tilanteesta muistuttaa Henrya.	fi
henry	NOUN	Henryä	Saatan pyytää Henryä kuskaamaan teidät takaisin, kunhan pääsemme perille.	fi
puhdas	ADJ	puhtaampi	Mutta nyt kun hiukseni ovat kuivat ja olen puhtaampi kuin koskaan, uskon pystyväni tähän.	fi
puhdas	ADJ	puhtaassa	Kala on melko vaativa hoidettava ja se viihtyy ainoastaan puhtaassa vedessä.	fi
kokeilla	VERB	kokeilemassa	Kävin kokeilemassa seuraavaa ovea.	fi
kokeilla	VERB	kokeilisimme	Tekisimme kaikkemme ja kokeilisimme kaikkea, ennen kuin menettäisimme toivomme hänen suhteensa.	fi
saatana	NOUN	saatanan	Tule esiin, saatanan pelkuri!	fi
